SetPedCollectionPropIndex	c	CFX	0x75240BCB		ped:Ped,anchorPoint:integer,collection:string,propIndex:integer,textureId:integer,attach:boolean	
SetPedCombatAbility	c	PED	0xC7622C0D36B2FDA8		ped:Ped,p1:integer	
SetPedCombatAttributes	c	PED	0x9F7794730795E019		ped:Ped,attributeIndex:integer,enabled:boolean	
SetPedCombatMovement	c	PED	0x4D9CA1009AFBD057		ped:Ped,combatMovement:integer	
SetPedCombatRange	c	PED	0x3C606747B23E497B		ped:Ped,range:integer	
SetPedComponentVariation	b	PED	0x262B14F48D29DE80		ped:Ped,componentId:integer,drawableId:integer,textureId:integer,paletteId:integer	
SetPedConfigFlag	b	PED	0x1913FE4CBF41C463		ped:Ped,flagId:integer,value:boolean	
SetPedCoordsKeepVehicle	c	PED	0x9AFEFF481A85AB2E		ped:Ped,posX:number,posY:number,posZ:number	
SetPedCoordsNoGang	c	PED	0x87052FE446E07247		ped:Ped,posX:number,posY:number,posZ:number	
SetPedCoverClipsetOverride	c	PED	0x9DBA107B4937F809		ped:Ped,p1:string	
SetPedCowerHash	c	PED	0xA549131166868ED3		ped:Ped,p1:string	
SetPedCurrentWeaponVisible	c	WEAPON	0x0725A4CCFDED9A70		ped:Ped,visible:boolean,deselectWeapon:boolean,p3:boolean,p4:boolean	
SetPedDecoration	b	PED	0x5F5D1665E352A839		ped:Ped,collection:Hash,overlay:Hash	AddPedDecorationFromHashes
SetPedDefaultComponentVariation	b	PED	0x45EEE61580806D63		ped:Ped	
SetPedDefensiveAreaAttachedToPed	c	PED	0x4EF47FE21698A8B6		ped:Ped,attachPed:Ped,p2:number,p3:number,p4:number,p5:number,p6:number,p7:number,p8:number,p9:boolean,p10:boolean	
SetPedDefensiveAreaDirection	c	PED	0x413C6C763A4AFFAD		ped:Ped,p1:number,p2:number,p3:number,p4:boolean	
SetPedDefensiveSphereAttachedToPed	c	PED	0xF9B8F91AAD3B953E		ped:Ped,target:Ped,xOffset:number,yOffset:number,zOffset:number,radius:number,p6:boolean	
SetPedDefensiveSphereAttachedToVehicle	c	PED	0xE4723DB6E736CCFF		ped:Ped,target:Vehicle,xOffset:number,yOffset:number,zOffset:number,radius:number,p6:boolean	
SetPedDensityMultiplierThisFrame	c	PED	0x95E3D6257B166CF2		multiplier:number	
SetPedDesiredHeading	c	PED	0xAA5A7ECE2AA8FE70		ped:Ped,heading:number	
SetPedDesiredMoveBlendRatio	c	TASK	0x1E982AC8716912C5		ped:Ped,p1:number	
SetPedDiesInSinkingVehicle	c	PED	0xD718A22995E2B4BC		ped:Ped,toggle:boolean	
SetPedDiesInVehicle	c	PED	0x2A30922C90C9B42C		ped:Ped,toggle:boolean	
SetPedDiesInWater	c	PED	0x56CEF0AC79073BDE		ped:Ped,toggle:boolean	
SetPedDiesInstantlyInWater	c	PED	0xEEB64139BA29A7CF		ped:Ped,toggle:boolean	
SetPedDiesWhenInjured	c	PED	0x5BA7919BED300023		ped:Ped,toggle:boolean	
SetPedDriveByClipsetOverride	c	PED	0xED34AB6C5CB36520		ped:Ped,clipset:string	
SetPedDropsInventoryWeapon	c	WEAPON	0x208A1888007FC0E6		ped:Ped,weaponHash:Hash,xOffset:number,yOffset:number,zOffset:number,ammoCount:integer	
SetPedDropsWeapon	c	WEAPON	0x6B7513D9966FBEC0		ped:Ped	
SetPedDropsWeaponsWhenDead	c	WEAPON	0x476AE72C1D19D1A8		ped:Ped,toggle:boolean	
SetPedDucking	c	PED	0x030983CA930B692D		ped:Ped,toggle:boolean	
SetPedEmissiveIntensity	c	PED	0x4E90D746056E273D		ped:Ped,intensity:number	
SetPedEnableWeaponBlocking	c	PED	0x97A790315D3831FD		ped:Ped,toggle:boolean	
SetPedEnabledBikeRingtone	c	VEHICLE	0x57715966069157AD	boolean	vehicle:Vehicle,entity:Entity	IsEntityAttachedToHandlerFrame
SetPedEnemyAiBlip	c	HUD	0xD30C50DF888D58B5		ped:Ped,hasCone:boolean	SetPedHasAiBlip
SetPedEnveffColorModulator	c	PED	0xD69411AA0CEBF9E9		ped:Ped,r:integer,g:integer,b:integer	
SetPedEnveffScale	c	PED	0xBF29516833893561		ped:Ped,value:number	
SetPedEyeColor	b	PED	0x50B56988B170AFDF		ped:Ped,index:integer	
SetPedFaceFeature	b	PED	0x71A5C1DBA060049E		ped:Ped,index:integer,scale:number	
SetPedFacialDecoration	c	PED	0x5619BFA07CFD7833		ped:Ped,collection:Hash,overlay:Hash	AddPedDecorationFromHashesInCorona
SetPedFiringPattern	c	PED	0x9AC577F5A12AD8A9		ped:Ped,patternHash:Hash	
SetPedFleeAttributes	c	PED	0x70A2D1137C8ED7C9		ped:Ped,attributeFlags:integer,enable:boolean	
SetPedGadget	c	WEAPON	0xD0D7B1E680ED4A1A		ped:Ped,gadgetHash:Hash,p2:boolean	
SetPedGeneratesDeadBodyEvents	c	PED	0x7FB17BA2E7DECA5B		ped:Ped,toggle:boolean	
SetPedGestureGroup	c	PED	0xDDF803377F94AAA8		ped:Ped,animGroupGesture:string	
SetPedGetOutUpsideDownVehicle	c	PED	0xBC0ED94165A48BC2		ped:Ped,toggle:boolean	
SetPedGravity	c	PED	0x9FF447B6B6AD960A		ped:Ped,toggle:boolean	
SetPedGroupMemberPassengerIndex	c	PED	0x0BDDB8D9EC6BCF3C		ped:Ped,index:integer	
SetPedHairColor	b	PED	0x4CFFC65454C93A49		ped:Ped,colorID:integer,highlightColorID:integer	SetPedHairTint
SetPedHairTint	b	PED	0x4CFFC65454C93A49		ped:Ped,colorID:integer,highlightColorID:integer	
SetPedHasAiBlip	c	HUD	0xD30C50DF888D58B5		ped:Ped,hasCone:boolean	
SetPedHasAiBlipWithColor	c	HUD	0xB13DCB4C6FAAD238		ped:Ped,hasCone:boolean,color:integer	
SetPedHeadBlendData	b	PED	0x9414E18B9434C2FE		ped:Ped,shapeFirstID:integer,shapeSecondID:integer,shapeThirdID:integer,skinFirstID:integer,skinSecondID:integer,skinThirdID:integer,shapeMix:number,skinMix:number,thirdMix:number,isParent:boolean	
SetPedHeadOverlay	b	PED	0x48F44967FA05CC1E		ped:Ped,overlayID:integer,index:integer,opacity:number	
SetPedHeadOverlayColor	b	PED	0x497BF74A7B9CB952		ped:Ped,overlayID:integer,colorType:integer,colorID:integer,secondColorID:integer	
SetPedHearingRange	c	PED	0x33A8F7F7D5F7F33C		ped:Ped,value:number	
SetPedHeatscaleOverride	c	PED	0xC1F6EBF9A3D55538		ped:Ped,heatScale:number	
SetPedHelmet	c	PED	0x560A43136EB58105		ped:Ped,bEnable:boolean	
SetPedHelmetFlag	c	PED	0xC0E78D5C2CE3EB25		ped:Ped,helmetFlag:integer	
SetPedHelmetPropIndex	c	PED	0x26D83693ED99291C		ped:Ped,propIndex:integer	
SetPedHelmetTextureIndex	c	PED	0xF1550C4BD22582E2		ped:Ped,textureIndex:integer	
SetPedHelmetUnk	c	PED	0x3F7325574E41B44D		ped:Ped,p1:boolean,p2:integer,p3:integer	
SetPedHighlyPerceptive	c	PED	0x52D59AB61DDC05DD		ped:Ped,toggle:boolean	
SetPedIdRange	c	PED	0xF107E836A70DCE05		ped:Ped,value:number	
SetPedIlluminatedClothingGlowIntensity	c	PED	0x4E90D746056E273D		ped:Ped,intensity:number	SetPedEmissiveIntensity
SetPedInVehicleContext	c	PED	0x530071295899A8C6		ped:Ped,context:Hash	
SetPedIncreasedAvoidanceRadius	c	PED	0x570389D1C3DE3C6B		ped:Ped	
SetPedInfiniteAmmo	c	WEAPON	0x3EDCB0505123623B		ped:Ped,toggle:boolean,weaponHash:Hash	
SetPedInfiniteAmmoClip	c	WEAPON	0x183DADC6AA953186		ped:Ped,toggle:boolean	
SetPedIntoVehicle	b	PED	0xF75B0D629E1C063D		ped:Ped,vehicle:Vehicle,seatIndex:integer	
SetPedIsDrunk	c	AUDIO	0x95D2D383D5396B8A		ped:Ped,toggle:boolean	
SetPedKeepTask	c	PED	0x971D38760FBC02EF		ped:Ped,toggle:boolean	
SetPedLegIkMode	c	PED	0xC396F5B86FF9FEBD		ped:Ped,mode:integer	
SetPedLodMultiplier	c	PED	0xDC2C5C242AAC342B		ped:Ped,multiplier:number	
SetPedMaxHealth	c	PED	0xF5F6378C4F3419D3		ped:Ped,value:integer	
SetPedMaxMoveBlendRatio	c	PED	0x433083750C5E064A		ped:Ped,value:number	
SetPedMaxTimeInWater	c	PED	0x43C851690662113D		ped:Ped,value:number	
SetPedMaxTimeUnderwater	c	PED	0x6BA428C528D9E522		ped:Ped,value:number	
SetPedMeleeCombatLimits	c	CFX	0x8E51EC29		primaryCount:integer,secondaryCount:integer,populationPedCount:integer	
SetPedMinGroundTimeForStungun	c	PED	0xFA0675AB151073FA		ped:Ped,minTimeInMs:integer	
SetPedMinMoveBlendRatio	c	PED	0x01A898D26E2333DD		ped:Ped,value:number	
SetPedModelHealthConfig	c	CFX	0xAF12A05D		modelHash:Hash,configName:string	
SetPedModelIsSuppressed	c	PED	0xE163A4BCE4DE6F11		model:Hash,toggle:boolean	
SetPedModelPersonality	c	CFX	0x46F6B38B		modelHash:Hash,personalityHash:Hash	
SetPedMoney	c	PED	0xA9C8960E8684C1B5		ped:Ped,amount:integer	
SetPedMotionBlur	c	PED	0x0A986918B102B448		ped:Ped,toggle:boolean	
SetPedMoveAnimsBlendOut	c	PED	0x9E8C908F41584ECD		ped:Ped	
SetPedMoveRateOverride	c	PED	0x085BF80FA50A39D1		ped:Ped,value:number	
SetPedMovementClipset	c	PED	0xAF8A94EDE7712BEF		ped:Ped,clipSet:string,transitionSpeed:number	
SetPedMute	c	AUDIO	0x7A73D05A607734C7		ped:Ped	StopCurrentPlayingSpeech
SetPedNameDebug	c	PED	0x98EFA132A4117BE1		ped:Ped,name:string	
SetPedNeverLeavesGroup	c	PED	0x3DBFC55D5C9BB447		ped:Ped,toggle:boolean	
SetPedNonCreationArea	c	PED	0xEE01041D559983EA		x1:number,y1:number,z1:number,x2:number,y2:number,z2:number	
SetPedPanicExitScenario	c	PED	0xFE07FF6495D52E2A	any	ped:Ped,x:number,y:number,z:number	
SetPedParachuteTintIndex	c	PED	0x333FC8DB079B7186		ped:Ped,tintIndex:integer	
SetPedPathAvoidFire	c	TASK	0x4455517B28441E60		ped:Ped,avoidFire:boolean	
SetPedPathCanDropFromHeight	c	TASK	0xE361C5C71C431A4F		ped:Ped,Toggle:boolean	
SetPedPathCanUseClimbovers	c	TASK	0x8E06A6FE76C9EFF4		ped:Ped,Toggle:boolean	
SetPedPathCanUseLadders	c	TASK	0x77A5B103C87F476E		ped:Ped,Toggle:boolean	
SetPedPathClimbCostModifier	c	TASK	0x88E32DB8C1A4AA4B		ped:Ped,modifier:number	
SetPedPathMayEnterWater	c	TASK	0xF35425A4204367EC		ped:Ped,mayEnterWater:boolean	
SetPedPathPreferToAvoidWater	c	TASK	0x38FE1EC73743793C		ped:Ped,avoidWater:boolean	
SetPedPathsBackToOriginal	c	PATHFIND	0xE04B48F2CC926253		p0:any,p1:any,p2:any,p3:any,p4:any,p5:any	
SetPedPathsInArea	c	PATHFIND	0x34F060F4BF92E018		x1:number,y1:number,z1:number,x2:number,y2:number,z2:number,unknown:boolean	
SetPedPathsWidthPlant	c	TASK	0xF35425A4204367EC		ped:Ped,mayEnterWater:boolean	SetPedPathMayEnterWater
SetPedPhonePaletteIdx	c	PED	0x83A169EABCDB10A2		ped:Ped,index:integer	
SetPedPinnedDown	c	PED	0xAAD6D1ACF08F4612	any	ped:Ped,pinned:boolean,i:integer	
SetPedPlaysHeadOnHornAnimWhenDiesInVehicle	c	PED	0x94D94BF1A75AED3D		ped:Ped,toggle:boolean	
SetPedPopulationBudget	c	STREAMING	0x8C95333CFC3340F3		budgetLevel:integer	
SetPedPreferredCoverSet	c	PED	0x8421EB4DA7E391B9		ped:Ped,itemSet:any	
SetPedPreloadPropData	c	PED	0x2B16A3BFF1FBCE49	boolean	ped:Ped,componentId:integer,drawableId:integer,textureId:integer	
SetPedPreloadVariationData	c	PED	0x39D55A620FCB6A3A	any	ped:Ped,slot:integer,drawableId:integer,textureId:integer	
SetPedPrimaryLookat	c	PED	0xCD17B554996A8D9E		ped:Ped,lookAt:Ped	
SetPedPropIndex	b	PED	0x93376B65A266EB5F		ped:Ped,componentId:integer,drawableId:integer,textureId:integer,attach:boolean	
SetPedRaceAndVoiceGroup	c	AUDIO	0x1B7ABE26CBCBF8C7		ped:Ped,pedRace:integer,pvgHash:integer	
SetPedRagdollBlockingFlags	c	PED	0x26695EC767728D84		ped:Ped,flags:integer	SetRagdollBlockingFlags
SetPedRagdollForceFall	c	PED	0x01F6594B923B9251		ped:Ped	
SetPedRagdollOnCollision	c	PED	0xF0A4F1BBF4FA7497		ped:Ped,toggle:boolean	
SetPedRandomComponentVariation	b	PED	0xC8A9481A01E63C28		ped:Ped,p1:integer	
SetPedRandomProps	b	PED	0xC44AA05345C992C6		ped:Ped	
SetPedRelationshipGroupDefaultHash	c	PED	0xADB3F206518799E8		ped:Ped,hash:Hash	
SetPedRelationshipGroupHash	c	PED	0xC80A74AC829DDD92		ped:Ped,hash:Hash	
SetPedReserveParachuteTintIndex	c	PED	0xE88DA0751C22A2AD		ped:Ped,p1:any	
SetPedResetFlag	b	PED	0xC1E8A365BF3B29F2		ped:Ped,flagId:integer,doReset:boolean	
SetPedScream	c	AUDIO	0x40CF0D12D142A9E8		ped:Ped	SetPedVoiceFull
SetPedScubaGearVariation	c	PED	0x36C6984C3ED0C911		ped:Ped	
SetPedSeeingRange	c	PED	0xF29CF591C4BF6CEE		ped:Ped,value:number	
SetPedShootOrdnanceWeapon	c	WEAPON	0xB4C8D77C80C0421E	Object	ped:Ped,p1:number	
SetPedShootRate	c	PED	0x614DA022990752DC		ped:Ped,shootRate:integer	
SetPedShootsAtCoord	c	PED	0x96A05E4FB321B1BA		ped:Ped,x:number,y:number,z:number,toggle:boolean	
SetPedShouldPlayDirectedScenarioExit	c	PED	0xEC6935EBE0847B90	boolean	ped:Ped,x:number,y:number,z:number	
SetPedShouldPlayFleeScenarioExit	c	PED	0xEEED8FAFEC331A70	any	ped:Ped,p1:any,p2:any,p3:any	
SetPedShouldPlayImmediateScenarioExit	c	PED	0xF1C03A5352243A30		ped:Ped	
SetPedShouldPlayNormalScenarioExit	c	PED	0xA3A9299C4F2ADB98		ped:Ped	
SetPedSphereDefensiveArea	c	PED	0x9D3151A373974804		ped:Ped,x:number,y:number,z:number,radius:number,p5:boolean,p6:boolean	
SetPedStayInVehicleWhenJacked	c	PED	0xEDF4079F9D54C9A1		ped:Ped,toggle:boolean	
SetPedStealthMovement	c	PED	0x88CBB5CEB96B7BD2		ped:Ped,p1:boolean,action:string	
SetPedSteersAroundObjects	c	PED	0x1509C089ADC208BF		ped:Ped,toggle:boolean	
SetPedSteersAroundPeds	c	PED	0x46F2193B3AD1D891		ped:Ped,toggle:boolean	
SetPedSteersAroundVehicles	c	PED	0xEB6FB9D48DDE23EC		ped:Ped,toggle:boolean	
SetPedStrafeClipset	c	PED	0x29A28F3F8CF6D854		ped:Ped,clipSet:string	
SetPedSuffersCriticalHits	c	PED	0xEBD76F2359F190AC		ped:Ped,toggle:boolean	
SetPedSweat	c	PED	0x27B0405F59637D1F		ped:Ped,sweat:number	
SetPedTalk	c	AUDIO	0x4ADA3F19BE4A6047		opponentPed:Ped	RequestTennisBanks
SetPedTargetLossResponse	c	PED	0x0703B9079823DA4A		ped:Ped,responseType:integer	
SetPedTargettableVehicleDestroy	c	VEHICLE	0xBE70724027F85BCD		vehicle:Vehicle,doorIndex:integer,doorLockStatus:integer	SetVehicleIndividualDoorsLocked
SetPedToInformRespectedFriends	c	PED	0x112942C6E708F70B		ped:Ped,radius:number,maxFriends:integer	
SetPedToLoadCover	c	PED	0x332B562EEDA62399		ped:Ped,toggle:boolean	
SetPedToRagdoll	b	PED	0xAE99FB955581844A	boolean	ped:Ped,time1:integer,time2:integer,ragdollType:integer,p4:boolean,p5:boolean,p6:boolean	
SetPedToRagdollWithFall	b	PED	0xD76632D99E4966C8	boolean	ped:Ped,time:integer,p2:integer,ragdollType:integer,x:number,y:number,z:number,p7:number,p8:number,p9:number,p10:number,p11:number,p12:number,p13:number	
SetPedTurningThresholds	c	CFX	0xB300F03		min:number,max:number	
SetPedUsingActionMode	c	PED	0xD75ACCF5E0FB5367		ped:Ped,p1:boolean,p2:integer,action:string	
SetPedVehicleForcedSeatUsage	c	PED	0x952F06BEECD775CC		ped:Ped,vehicle:Vehicle,seatIndex:integer,flags:integer	
SetPedVisualFieldCenterAngle	c	PED	0x3B6405E8AB34A907		ped:Ped,angle:number	
SetPedVisualFieldMaxAngle	c	PED	0x70793BDCA1E854D4		ped:Ped,value:number	
SetPedVisualFieldMaxElevationAngle	c	PED	0x78D0B67629D75856		ped:Ped,angle:number	
SetPedVisualFieldMinAngle	c	PED	0x2DB492222FB21E26		ped:Ped,value:number	
SetPedVisualFieldMinElevationAngle	c	PED	0x7A276EB2C224D70F		ped:Ped,angle:number	
SetPedVisualFieldPeripheralRange	c	PED	0x9C74B0BC831B753A		ped:Ped,range:number	
SetPedVoiceFull	c	AUDIO	0x40CF0D12D142A9E8		ped:Ped	
SetPedVoiceGroup	c	AUDIO	0x7CDC8C3B89F661B3		ped:Ped,voiceGroupHash:Hash	
SetPedVoiceGroupRace	c	AUDIO	0x0BABC1345ABBFB16		ped:Ped,voiceGroupHash:Hash	
SetPedWallaDensity	c	AUDIO	0x149AEE66F0CB3A99		density:number,applyValue:number	
SetPedWaypointRouteOffset	c	TASK	0xED98E10B0AFCE4B4	any	p0:any,p1:any,p2:any,p3:any	
SetPedWeaponLiveryColor	c	WEAPON	0x9FE5633880ECD8ED		ped:Ped,weaponHash:Hash,camoComponentHash:Hash,colorIndex:integer	
SetPedWeaponMovementClipset	c	PED	0x2622E35B77D3ACA2		ped:Ped,clipSet:string	
SetPedWeaponTintIndex	c	WEAPON	0x50969B9B89ED5738		ped:Ped,weaponHash:Hash,tintIndex:integer	
SetPedWetnessEnabledThisFrame	c	PED	0xB5485E4907B53019		ped:Ped	
SetPedWetnessHeight	c	PED	0x44CB6447D2571AA0		ped:Ped,height:number	
SetPhoneLean	c	MOBILE	0x44E44169EF70138E		toggle:boolean	CellCamSetLean
SetPickUpByCargobobDisabled	c	ENTITY	0xD7B80E7C3BEFC396		entity:Entity,toggle:boolean	
SetPickupAmmoAmountScaler	c	WEAPON	0xE620FD3512A04F18		p0:number	
SetPickupGenerationRangeMultiplier	c	OBJECT	0x318516E02DE3ECE2		multiplier:number	
SetPickupHiddenWhenUncollectable	c	OBJECT	0x3ED2B83AB2E82799		p0:any,p1:any	
SetPickupRegenerationTime	c	OBJECT	0x78015C9B4B3ECC9D		pickup:Pickup,duration:integer	
SetPickupRopeLengthForCargobob	c	VEHICLE	0x877C1EAEAC531023		cargobob:Vehicle,length1:number,length2:number,state:boolean	
SetPickupUncollectable	c	OBJECT	0x1C1B69FAE509BA97		p0:any,p1:any	
SetPlaneEngineHealth	c	VEHICLE	0x2A86A0475B6A1434		vehicle:Vehicle,health:number	
SetPlaneMinHeightAboveGround	c	VEHICLE	0xB893215D8D4C015B		plane:Vehicle,height:integer	SetTaskVehicleGotoPlaneMinHeightAboveTerrain
SetPlaneMinHeightAboveTerrain	c	VEHICLE	0xB893215D8D4C015B		plane:Vehicle,height:integer	SetTaskVehicleGotoPlaneMinHeightAboveTerrain
SetPlanePropellersHealth	c	VEHICLE	0x4C815EB175086F84		plane:Vehicle,health:number	
SetPlaneResistToExplosion	c	VEHICLE	0xE16142B94664DEFD		vehicle:Vehicle,toggle:boolean	
SetPlaneSectionDamageScale	c	VEHICLE	0x0BBB9A7A8FFE931B		vehicle:Vehicle,damageSection:integer,damageScale:number	
SetPlaneTurbulenceMultiplier	c	VEHICLE	0xAD2D28A1AFDFF131		vehicle:Vehicle,multiplier:number	
SetPlaneVtolAnimationDisabled	c	VEHICLE	0xCE2B43770B655F8F		vehicle:Vehicle,direction:boolean	SetDisableVehicleFlightNozzlePosition
SetPlaneVtolDesiredDirection	c	VEHICLE	0x30D779DE7C4F6DD3		vehicle:Vehicle,angleRatio:number	SetVehicleFlightNozzlePosition
SetPlaneVtolDirection	c	VEHICLE	0x9AA47FFF660CB932		vehicle:Vehicle,angle:number	SetVehicleFlightNozzlePositionImmediate
SetPlaybackSpeed	c	VEHICLE	0x6683AB880E427778		vehicle:Vehicle,speed:number	
SetPlaybackToUseAi	c	VEHICLE	0xA549C3B37EA28131		vehicle:Vehicle,drivingStyle:integer	
SetPlaybackToUseAiTryToRevertBackLater	c	VEHICLE	0x6E63860BBB190730		vehicle:Vehicle,time:integer,drivingStyle:integer,p3:boolean	
SetPlayerAirDefenseZoneFlag	c	WEAPON	0xECDC202B25E5CF48		player:Player,zoneId:integer,enable:boolean	
SetPlayerAngry	c	AUDIO	0xEA241BB04110F091		ped:Ped,isAngry:boolean	
SetPlayerBlipPositionThisFrame	c	HUD	0x77E2DD177910E1CF		x:number,y:number	SetFakePausemapPlayerPositionThisFrame
SetPlayerBluetoothState	c	PLAYER	0x5DC40A8869C22141		player:Player,state:boolean	
SetPlayerCanBeHassledByGangs	c	PLAYER	0xD5E460AD7020A246		player:Player,toggle:boolean	
SetPlayerCanDoDriveBy	c	PLAYER	0x6E8834B52EC20C77		player:Player,toggle:boolean	
SetPlayerCanLeaveParachuteSmokeTrail	c	PLAYER	0xF401B182DBA8AF53		player:Player,enabled:boolean	
SetPlayerCanUseCover	c	PLAYER	0xD465A8599DFF6814		player:Player,toggle:boolean	
SetPlayerCashChange	c	HUD	0x0772DF77852C2E30		cash:integer,bank:integer	ChangeFakeMpCash
SetPlayerClothLockCounter	c	PLAYER	0x14D913B777DFF5DA		value:integer	
SetPlayerClothPackageIndex	c	PLAYER	0x9F7BBA2EA6372500		index:integer	
SetPlayerClothPinFrames	c	PLAYER	0x749FADDF97DFE930		player:Player,p1:integer	
SetPlayerControl	b	PLAYER	0x8D32347D6D4C40A2		player:Player,bHasControl:boolean,flags:integer	
SetPlayerCullingRadius	s	CFX	0x8A2FBAD4		playerSrc:string,radius:number	
SetPlayerFallDistance	c	PLAYER	0xEFD79FA81DFBA9CB		player:Player,distance:number	
SetPlayerForceSkipAimIntro	c	PLAYER	0x7651BC64AE59E128		player:Player,toggle:boolean	
SetPlayerForcedAim	c	PLAYER	0x0FEE4F80AC44A726		player:Player,toggle:boolean	
SetPlayerForcedZoom	c	PLAYER	0x75E7D505F2B15902		player:Player,toggle:boolean	
SetPlayerHasReserveParachute	c	PLAYER	0x7DDAB28D31FAC363		player:Player	
SetPlayerHealthRechargeLimit	c	PLAYER	0xC388A0F065F5BC34		player:Player,limit:number	
SetPlayerHealthRechargeMultiplier	c	PLAYER	0x5DB660B38DD98A31		player:Player,regenRate:number	
SetPlayerHomingRocketDisabled	c	PLAYER	0xEE4EBDD2593BA844		player:Player,p1:boolean	
SetPlayerInvertedUp	c	STREAMING	0x08C2D6C52A3104BB	integer		GetPlayerSwitchInterpOutDuration
SetPlayerInvincible	b	PLAYER	0x239528EACDC3E7DE		player:Player,bInvincible:boolean	
SetPlayerInvincibleKeepRagdollEnabled	c	PLAYER	0x6BC97F4F4BB3C04B		player:Player,toggle:boolean	
SetPlayerInvisibleLocally	c	NETWORK	0x12B37D54667DB0B8		player:Player,toggle:boolean	
SetPlayerIsInAnimalForm	c	MISC	0x4EBB7E87AA0DBED4		toggle:boolean	
SetPlayerIsInDirectorMode	c	HUD	0x808519373FD336A3		toggle:boolean	
SetPlayerKillFallHeight	c	CFX	0x86BD5722		height:number	
SetPlayerLeavePedBehind	c	PLAYER	0xFF300C7649724A0B		player:Player,toggle:boolean	
SetPlayerLockon	c	PLAYER	0x5C8B2F450EE4328E		player:Player,toggle:boolean	
SetPlayerLockonRangeOverride	c	PLAYER	0x29961D490E5814FD		player:Player,range:number	
SetPlayerMaxArmour	c	PLAYER	0x77DFCCF5948B8C71		player:Player,value:integer	
SetPlayerMaxStamina	c	CFX	0x35594F67	boolean	playerId:Player,maxStamina:number	
SetPlayerMayNotEnterAnyVehicle	c	PLAYER	0x1DE37BBF9E9CC14A		player:Player	
SetPlayerMayOnlyEnterThisVehicle	c	PLAYER	0x8026FF78F208978A		player:Player,vehicle:Vehicle	
SetPlayerMeleeWeaponDamageModifier	c	PLAYER	0x4A3DC7ECCC321032		player:Player,modifier:number	
SetPlayerMeleeWeaponDefenseModifier	c	PLAYER	0xAE540335B4ABC4E2		player:Player,modifier:number	
SetPlayerModel	b	PLAYER	0x00A1CADD00108836		player:Player,model:Hash	
SetPlayerNoiseMultiplier	c	PLAYER	0xDB89EF50FF25FCE9		player:Player,multiplier:number	
SetPlayerParachuteModelOverride	c	PLAYER	0x977DB4641F6FC3DB		player:Player,model:Hash	
SetPlayerParachutePackModelOverride	c	PLAYER	0xDC80A4C2F18A2B64		player:Player,model:Hash	
SetPlayerParachutePackTintIndex	c	PLAYER	0x93B0FB27C9A04060		player:Player,tintIndex:integer	
SetPlayerParachuteSmokeTrailColor	c	PLAYER	0x8217FD371A4625CF		player:Player,r:integer,g:integer,b:integer	
SetPlayerParachuteTintIndex	c	PLAYER	0xA3D0E54541D9A5E5		player:Player,tintIndex:integer	
SetPlayerParachuteVariationOverride	c	PLAYER	0xD9284A8C0D48352C		player:Player,p1:integer,p2:any,p3:any,p4:boolean	
SetPlayerReserveParachuteModelOverride	c	PLAYER	0x0764486AEDE748DB		player:Player,model:Hash	
SetPlayerReserveParachuteTintIndex	c	PLAYER	0xAF04C87F5DC1DF38		player:Player,index:integer	
SetPlayerResetFlagPreferRearSeats	c	PLAYER	0x11D5F725F0E780E0		player:Player,flags:integer	
SetPlayerRockstarEditorDisabled	c	MISC	0x9D8D44ADBBA61EF2		toggle:boolean	
SetPlayerRoutingBucket	s	CFX	0x6504EB38		playerSrc:string,bucket:integer	
SetPlayerShortSwitchStyle	c	STREAMING	0x5F2013F8BC24EE69		style:integer	
SetPlayerSimulateAiming	c	PLAYER	0xC54C95DA968EC5B5		player:Player,toggle:boolean	
SetPlayerSneakingNoiseMultiplier	c	PLAYER	0xB2C1A29588A9F47C		player:Player,multiplier:number	
SetPlayerSprint	c	PLAYER	0xA01B8075D8B92DF4		player:Player,toggle:boolean	
SetPlayerStamina	c	CFX	0xA9EC16C7	boolean	playerId:Player,stamina:number	
SetPlayerStealthPerceptionModifier	c	PLAYER	0x4E9021C1FCDD507A		player:Player,value:number	
SetPlayerSwitchEstablishingShot	c	STREAMING	0x0FDE9DBFC0A6BC65		name:string	
SetPlayerSwitchOutro	c	STREAMING	0xC208B673CE446B61		cameraCoordX:number,cameraCoordY:number,cameraCoordZ:number,camRotationX:number,camRotationY:number,camRotationZ:number,camFov:number,camFarClip:number,rotationOrder:integer	
SetPlayerTalkingOverride	c	CFX	0xFC02CAF6		player:Player,state:boolean	
SetPlayerTargetLevel	c	PLAYER	0x5702B917B99DB1CD		targetLevel:integer	
SetPlayerTargetingMode	c	PLAYER	0xB1906895227793F3		targetMode:integer	
SetPlayerTcmodifierTransition	c	GRAPHICS	0xBDEB86F4D5809204		value:number	
SetPlayerTeam	c	PLAYER	0x0299FA38396A4940		player:Player,team:integer	
SetPlayerUnderwaterTimeRemaining	c	PLAYER	0xA0D3E4F7AAFB7E78	any	player:Player,percentage:number	
SetPlayerVehicleAlarmAudioActive	c	AUDIO	0x6FDDAD856E36988A		vehicle:Vehicle,active:boolean	
SetPlayerVehicleDamageModifier	c	PLAYER	0xA50E117CDDF82F0C		player:Player,modifier:number	
SetPlayerVehicleDefenseModifier	c	PLAYER	0x4C60E6EFDAFF2462		player:Player,modifier:number	
SetPlayerVisibleLocally	c	NETWORK	0xFAA10F1FAFB11AF2		player:Player,toggle:boolean	
